id,title,type,price,location,description,water_included,wifi_available,available,photos,created_at,contact_fee,listing_type,price_per_night,max_guests,amenities,min_nights,latitude,longitude
032f7c56-6772-459e-b6af-c9c39f365a5e,Cossy Bedsitter in Gataka,bedsitter,10000,Gataka-mosque,"spacious, well painted, well secured and gated, 25 minutes walk from main Road.",true,true,true,"[""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775425975/nestfinder/muly38bqgwt9obcgux5i.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775425978/nestfinder/sfmwfrzltqzuaf3mv4ia.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775425982/nestfinder/izsglewbqovijj6q8a3a.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775425985/nestfinder/y5hfoiedjsoyh0p8y3nl.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775425988/nestfinder/zvq4vvny813qpzpgi2cm.jpg""]",2026-03-20 19:40:44.639734+00,100,rental,null,null,null,null,-1.38347622146747,36.7376603235657
72c78788-54a5-4e02-8e95-cbd77a068c56,Trident Hostels Shared Bedsitter,bedsitter,7000,Gataka,"Free Water
Free Wifi
Free Bed and New Matress
Pre-paid units meter",true,true,true,"[""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775426039/nestfinder/pbji5ezt3cqse10rzdkw.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775426041/nestfinder/dky0vfnojx1ychocmi6y.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775426044/nestfinder/prbqpqa4mdo6agef8ive.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775426047/nestfinder/k1lbrnixuyiaccuwthki.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775426050/nestfinder/imeejzjpuddxdrwosfd2.jpg""]",2026-03-21 18:14:31.110303+00,200,rental,null,null,null,null,-1.392401,36.754768
702f5481-498c-4b9e-bde6-31d0ea3530c6,Modern Bedsitter,bedsitter,7000,"Rongai, Olerai ,50m away from main road","Its Gated, Flats ,Water supply 24/7, Prepaid electric meter",true,false,false,"[""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775425993/nestfinder/x1eguk7pdkimn27miwmq.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775425996/nestfinder/hn18qhnpvmrbnuizuwcm.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775426000/nestfinder/hwjrmckmhnl5uth2c24j.jpg""]",2026-03-21 15:00:53.874703+00,250,rental,null,null,null,null,-1.395968,36.752011
739a9bf3-31e0-4cfd-b948-5ebb5ae7182b,Modern Bedsitter,bedsitter,9500,Gataka - Impala Gardens,"Gated, under CCTV surveillance 24/7,Security under Agency Management
Starlink Internet
40 minutes walk from main road
Spacious,furnished",true,true,false,"[""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775426003/nestfinder/r5sb6em8xyqwuxj575fz.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775426006/nestfinder/e0otzuprrykcpojhnzjn.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775426009/nestfinder/peiwb2g5lzm7jgrlughg.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775426012/nestfinder/facwkg0evm4mxxl3wwku.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775426014/nestfinder/guzwfr3vfozp2seihudm.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775426017/nestfinder/os8zffhhwx2grw4sprox.jpg""]",2026-03-21 19:34:20.207398+00,150,rental,null,null,null,null,-1.38276245323661,36.7334168739628
fa378892-26c3-4039-9ad1-1d24856af471,Bedsitter,bedsitter,8000,Gataka,Advised to make a visit,true,false,false,"[""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775425962/nestfinder/pigktzfa8fpprnkduhnx.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775425965/nestfinder/vdkf3luncjx1eiw8jrsw.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775425968/nestfinder/toptob1jsrc2yzzpnjhd.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775425971/nestfinder/msj8bonepjbdtmbqfvxt.jpg""]",2026-03-21 18:58:15.695581+00,100,rental,null,null,null,null,-1.37159839860426,36.7198256100741
bad10508-0ac8-4a7e-ba8b-cb5d6f3778b6,Bedsitter at Mosque,bedsitter,8000,Gataka - Mosque - Brooks,"Gated/24/7 CCTV security
Free Water
Apartments",true,true,true,"[""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775426021/nestfinder/gjrwm8hqa7xgvfpromzg.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775426025/nestfinder/nxi7t79dv9yvrxgtocyz.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775426028/nestfinder/yxcbts3xeogtxadj0dud.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775426031/nestfinder/an1ypowiqklucyppeewx.jpg"",""https://res.cloudinary.com/dlms1aqkv/image/upload/q_auto,f_auto/l_text:Arial_22_bold:nestfindercuk.rocks,co_rgb:FFD700,o_85,g_south_east,x_12,y_12/v1775426034/nestfinder/llci6tdj9on1ocoxezbl.jpg""]",2026-03-20 22:31:06.54981+00,150,rental,null,null,null,null,-1.37994319746075,36.7213219199176
